lat,lon,postal_code,state,population,density,elevation,affluence,affluence_threshold
52.478633880615234,-1.8969179391860962,B2,England,3019.62744140625,2886.8330078125,141.042724609375,5776.209263708773,high
54.24498232049879,-3.1595567871932113,LA17,England,1016.1869376897812,30.49952504116725,116.14541493755539,5692.850188717964,high
53.514283445146354,-2.9960311386320324,L29,England,961.5387423038483,109.159737361802,9.644257369968626,5599.358365009743,high
50.628921626863026,-4.729863354137966,PL33,England,1909.2726283073425,109.1654403538931,215.85173172723677,5525.66450887271,high
53.788298974802466,-0.5149898945733352,HU20,England,1320.0150153636932,38.306700913994405,98.89533102953875,5235.546504822043,high
52.60454432169596,-0.21393010516961417,PE1,England,693.4450836181641,443.4075444539388,11.915893713633219,5208.7758430037375,high
53.781388176812065,-1.6292136245303686,LS12,England,2948.2938470840454,811.4527473449707,117.1130599975586,4881.467298191507,high
50.58209098418013,-4.828437431788499,PL29,England,2171.0744637846947,128.5783257241422,73.90857501029969,4859.345073594971,high
51.20900025690085,-3.81729267096822,EX35,England,3370.7084560990334,71.16697368909891,268.2947479119668,4827.768468244496,high
52.63789367675781,-1.0470949411392212,LE5,England,3035.84716796875,5826.96142578125,88.54191589355469,4801.295715341505,high
53.37804216808743,-2.442966389656067,WA13,England,2015.1020860671997,157.81579873826766,43.503404723273384,4634.008403129903,high
49.915109320923136,-6.307147509521908,TR21,England,2301.7703829966486,136.97124039906043,13.23855445876954,4583.42851134659,high
52.19517517089844,-2.2214341163635254,WR1,England,2859.54541015625,5432.2666015625,26.25559425354004,4444.762427922243,high
51.551774550648695,-2.3018054193593063,GL9,England,3214.8870565891266,59.10190747759426,149.63273535531664,4444.635145335428,high
50.914860275056625,-2.7924287161893315,TA16,England,2606.2762126922607,201.87240548266305,38.293508642249634,4387.48584831987,high
53.5124454498291,-2.292703151702881,M7,England,1884.5254516601562,1845.4030151367188,39.024099349975586,4319.389792708364,high
51.091714838286975,0.09783858308890535,TN7,England,3033.9730167388916,85.98368474100842,84.8375575962773,4182.304829341874,high
54.29691308688636,-3.37725142161503,LA19,England,1069.303996682167,24.63190677153514,52.62462471901424,4114.826105253796,high
55.52450253912158,-1.7220896634425469,NE67,England,1601.985353678465,31.72529018577424,72.38329704492851,4086.1796800882926,high
54.94314154872188,-1.9792981048425038,NE44,England,1645.0168252587318,136.67545418695167,97.09558558287443,3979.2906063258233,high
52.68719575919357,-1.8115171544692095,WS13,England,4285.395161986351,116.52827110126907,84.24291368559295,3973.0291738389346,high
55.57762707604303,-1.6739758849143982,NE68,England,1674.283523440361,221.36800403065152,18.516944434907703,3909.732078440998,high
50.483746538633184,-3.7971926493041313,TQ11,England,4180.699642449617,93.84424740033752,129.31261839395688,3892.4106947958317,high
50.926572675069174,0.6996887003978094,TN36,England,3280.957022666931,107.12786590449014,11.13916839591662,3867.469129384001,high
51.52045822143555,-0.346847802400589,W7,England,2500.4052734375,4681.5302734375,16.59526252746582,3860.5741647350137,high
50.75506401062012,-1.9875344336032867,BH17,England,1912.1771097183228,552.6568590799968,29.843334992726646,3857.383274024516,high
53.362712383270264,-2.288817157347997,M90,England,2151.807678937912,379.9438768029213,63.780312856038414,3782.8659501846078,high
51.04996913371561,-3.540303423134999,TA22,England,3034.616555571556,26.878601227954217,237.429800942767,3768.186125197709,high
50.653001080972174,-4.7398892609278365,PL34,England,2895.1043281555176,135.5705591533802,125.15792124359697,3644.082839225848,high
51.86316566603524,-1.3441245654793013,OX20,England,4799.899781227112,162.8192788251241,99.5466963640849,3591.1166452715597,high
51.57836320665148,-0.7069699979490703,SL8,England,6362.666767120361,980.459694756402,50.65820503234863,3590.6328016514567,high
55.038559048759616,-1.8708406529603852,NE18,England,1824.1153307557106,23.36058679898239,136.98905180598476,3588.5888845022014,high
51.01545688134653,0.25242843078991406,TN20,England,3611.995124578476,216.5083479937422,100.69652567565755,3513.0169234325367,high
54.312714048476096,-3.2138988207670907,LA20,England,1691.093791872263,20.57596984877537,127.36890270989166,3420.8628922912935,high
53.35197687149048,-1.3315634429454803,S20,England,2762.5329084396362,1012.5555548667908,38.073424339294434,3411.3620768857973,high
51.4988808631897,0.14027052372694016,DA18,England,3684.7904052734375,2424.4465827941895,2.6683838106691837,3410.5060580962513,high
53.4659473631117,-2.326994604534573,M17,England,3057.2295684814453,546.418433295356,25.86799128850301,3401.44557909836,high
53.47787380218506,-2.3126062154769897,M50,England,3105.4261016845703,1519.2887420654297,25.920613288879395,3348.654793092309,high
54.36451793250335,-3.068020917849507,LA21,England,1780.9919210970402,51.2255463666019,149.79376166564268,3248.189916794572,high
52.940660712832496,-2.1542880611760276,ST12,England,5279.441822767258,160.81880127815973,147.87922262464252,3224.9621402354423,high
50.42727085791694,-3.8203255532828577,TQ10,England,5046.235426545143,53.68471318113141,158.02144572264052,3224.7801825491038,high
55.21252718599807,-2.135118261866515,NE19,England,2082.2379403710365,9.667392725060335,233.33756964045006,3143.732939009631,high
50.81670211497189,-1.4853757245679127,SO42,England,4696.997499763966,46.2809244385239,26.973532302812586,3079.20112810935,high
51.884162314451146,0.034343821780271414,SG11,England,10474.41163802147,93.2693213243617,96.99005438228554,3061.078856554891,high
51.6534842788594,-0.9833435768945507,OX49,England,5655.845244884491,70.85687818509834,144.1181813030899,3047.643500428207,high
50.88545108144183,-3.8750845034789445,EX18,England,5351.326243400574,49.6976745581605,121.51096703078748,3040.9284091151017,high
54.08859443652339,-0.9198308762901405,YO60,England,4582.841576993465,41.43843667831123,48.14227884900425,2997.4852434266436,high
51.95074380655139,-0.005473532654182205,SG9,England,10762.860458135605,68.67698885689931,119.56400843111848,2979.040760094934,high
52.15484085789433,1.5983240400199539,IP15,England,5209.534067630768,233.71927723619672,2.0410395991057158,2967.6358383103957,high
55.59218387618635,-1.8116050649628612,NE70,England,2217.5290319919586,19.050593182245866,58.29986140955848,2951.9342951374438,high
51.71507549285889,-0.4057117061068614,WD5,England,10890.7877368927,1050.0881985227268,113.35913228988647,2944.0478296520396,high
51.61978938844469,-1.7863126960065632,SN26,England,1501.4550790786743,307.2813310292032,108.77742354075113,2927.8265205892685,high
53.888324639153865,-1.5814222008108145,LS16,England,4941.580599784851,206.6218705120541,124.28458875323099,2912.428464816825,high
51.331662069667466,-2.876302303689899,BS29,England,5387.870029449463,240.77222757267234,19.233771933750674,2891.8663432555145,high
53.27922959554763,-0.48741334052312946,LN2,England,4831.76175403595,378.69215402120636,28.024623702821277,2885.489953711875,high
51.9341389649611,-1.130742321875677,OX27,England,5999.335205078125,122.96626124693064,98.77053415067606,2873.151676107342,high
54.862309217453,-1.435973159968853,SR3,England,1547.1890144348145,341.9203152656555,114.8367247581482,2869.0741458124685,high
51.37100499471029,-0.6578484108050665,GU20,England,8481.551284790039,581.910902150472,67.30646142959596,2854.902268105476,high
50.942732122209335,-2.804560399055481,TA13,England,4043.653739929199,252.22569275961982,42.60857104725308,2827.88802787061,high
52.583822290556775,-0.3705095373732703,PE5,England,1294.8636271953583,87.0590670233965,26.019289080500602,2789.482941785538,high
54.439390471487336,-3.5261594683232933,CA21,England,1620.143247127533,82.02252180287333,26.453525458441842,2715.8092395848776,high
53.48185348510742,-2.308237075805664,M5,England,3891.0936737060547,2538.5587768554688,31.965362548828125,2672.513404205846,high
51.68642792030618,-1.1202538893885083,OX44,England,6521.705796718597,48.48368186049991,69.86313658608331,2643.0201755916087,high
52.478736877441406,-1.9135509729385376,B1,England,6606.5888671875,6316.05029296875,144.63856506347656,2640.091634372468,high
50.34736332217852,-4.608363067251113,PL23,England,4030.0716832131147,64.9258475755155,84.34407365824337,2617.8194407670303,high
50.97386012225268,0.48883115891928647,TN32,England,4863.634858369827,69.18811157798994,57.13996016040758,2608.9540784838123,high
51.852445516132164,-0.17177058763003775,SG3,England,12347.933418273926,424.8222883156368,111.24884396734691,2596.62883770894,high
54.949733352661134,-1.4562755584716798,NE35,England,5642.566659927368,1474.143655204773,25.683600425720215,2527.7503766669893,high
54.95379962198318,-1.917554308161849,NE43,England,5824.443865537643,90.49293144941804,114.86497204803285,2448.8174887206005,high
50.94742037852605,-2.748255635301272,TA14,England,4688.2024965286255,335.61850376923877,47.586462150017425,2439.1011285171735,high
54.39051587672233,-3.338245583054252,CA19,England,1810.0632965415716,15.624929319236086,89.453076100436,2430.854218417077,high
51.36679768562317,-0.8131770404676596,RG45,England,9491.132831573486,971.8013758659363,89.96876049041748,2407.088848656697,high
51.70989723959699,-0.8991865985579305,OX39,England,7233.460347175598,302.9646486504735,122.3470125523687,2382.9535481908624,high
50.34107281366983,-4.2234467134331215,PL10,England,4500.239286869764,178.4027028647336,64.96655569076538,2344.319785568174,high
51.574104925185914,0.2937561812293198,RM14,England,4157.609505176544,242.53601197914944,55.98499594761266,2335.9577151023473,high
51.51703643798828,-0.43414120376110077,UB3,England,6096.4617919921875,5706.3074951171875,38.86150360107422,2315.9334843278375,high
51.014129435795326,0.4173523697122517,TN19,England,5598.847204446793,108.55957649328091,67.50633794113442,2266.3594016143124,high
51.6474760264316,0.16991915902388946,RM4,England,4339.723769426346,101.15628133155997,59.16886737926927,2237.9304573304207,high
51.22898934213067,-1.3256706932242204,RG28,England,6474.908181428909,79.4642128850357,95.97385858845777,2233.69962858813,high
50.310024123721654,-5.191939999720062,TR5,England,4774.941257707775,140.54197120762836,90.57262167166837,2209.451264551171,high
50.94766028267997,-1.4549872074034307,SO16,England,6569.106430053711,673.2136343039475,34.81070371289532,2201.6693067768956,high
51.40554557343324,-0.5809670264367014,GU25,England,11124.298836708069,442.4961044708888,47.67901626328628,2176.6765128691445,high
51.681749003463324,-0.3131600537130402,WD7,England,14827.958306789398,499.89734895361806,100.96574358410305,2162.334108082773,high
50.392687210153646,-4.638633098241723,PL22,England,4896.180649757385,45.40664642419345,74.8210201075857,2154.740757068016,high
51.08291501998901,0.04203385146878039,RH18,England,4684.387144565582,128.48422171672186,129.6871521313985,2141.5821729504687,high
54.5909711069531,-1.23225336836444,TS2,England,2343.9577152729034,181.21106519285175,3.7476059589948925,2136.5573138835084,high
53.764457321166994,-1.5794920444488525,LS11,England,6746.172119140625,1890.0262451171875,59.25568618774414,2133.357961497335,high
50.899347691933194,-1.604315907131146,SO43,England,6818.423727631569,75.69309141121262,54.173230628852025,2121.1647409633533,high
50.98169575327787,-3.9547654390570264,EX37,England,7733.1142382621765,25.604402571981602,121.22210505944223,2104.3268596090143,high
50.34311260949998,-5.149136959938777,TR6,England,5029.51117670536,341.4667605195727,52.61137452806746,2097.6193568995905,high
53.33710956573486,-1.482289880514145,S8,England,4503.581298828125,2873.1726684570312,144.5795497894287,2092.5568730050936,high
52.02945769810634,-1.8782303851819098,WR12,England,6181.639273703098,85.73106051614263,122.67760348885646,2056.088917072332,high
51.46697489420573,-1.0539941589037578,RG31,England,11160.666056632996,2145.4185961087546,77.21297645568848,2047.010445798814,high
50.89150195651584,-1.3409935235977173,SO19,England,2104.565460205078,739.8567843967013,40.34165234035916,2041.2764920989337,high
52.63345527648926,1.3610301345586777,NR7,England,3253.031723022461,417.64603605270383,21.654428243637085,2036.5617565649104,high
50.880857653104506,-4.004450288552149,EX19,England,8069.079826593399,23.537776069862133,134.62213412656152,2016.7107464185453,high
54.96344362099965,-2.4616257905960084,NE49,England,3263.1528349369764,69.35183686641977,209.36323258876797,2006.0353685905206,high
53.93899345397949,-1.1377548575401306,YO24,England,2070.322021484375,2048.1942405700684,18.831053733825684,2005.0020996365702,high
53.16867288525753,-0.2309372371618445,LN10,England,6970.800124168396,58.10823018923751,11.645820406544624,2000.057346596673,high
51.525791141721946,-0.5151373636143075,SL0,England,11503.64224910736,527.0865482266744,39.631083916558154,1985.979701496086,high
51.387718963623044,-0.3455638885498047,KT7,England,12271.116943359375,2901.8149291992186,11.655601024627686,1973.251506913853,high
52.486473083496094,-1.8926087617874146,B4,England,8866.281982421875,4240.616943359375,122.66317367553711,1967.2282062064103,high
50.981807708740234,-1.4320167876554257,SO52,England,7414.234545707703,530.1341760375283,43.87048055186416,1950.707104130259,high
51.40937320567943,0.7495395573201002,ME11,England,3862.332706928253,408.63354615105527,2.1170467767450543,1944.420786569878,high
53.35402436448542,-1.7573193185992677,S33,England,5336.931355133653,64.16106724187873,309.00213426671695,1933.1333520106016,high
50.82065156617378,-2.737026538299562,DT8,England,5923.800457835197,54.84217734330545,163.76445068971304,1930.3486134269324,high
51.9825272785694,0.7608991902145973,CO8,England,5126.099912881851,107.31401619990466,36.592585907058684,1930.122348012853,high
51.23327572478189,-0.2706609040291773,RH3,England,6253.366193771362,217.0210411283705,90.75195911195544,1928.721208109211,high
51.637156875825035,-0.5594914598833947,HP8,England,8451.396278381348,397.3956276726413,105.93710809848008,1922.0492643981345,high
53.90625568123722,-1.3276757962370993,LS23,England,7519.28814381361,413.2932276022498,29.368256053312745,1914.0109708178716,high
52.01805000437631,1.2773396332517395,IP10,England,8122.431308507919,142.74542415162435,21.385632772017832,1903.3709751175456,high
50.341405212939385,-4.004559045966075,PL8,England,8559.330258369446,84.48092052394693,64.52666400201393,1901.2001533750854,high
51.12564109406774,-3.4010079006359923,TA23,England,6080.606837153435,86.83068520145403,204.29086401275225,1880.5688817323967,high
53.52707524299621,-3.0381064325571057,L38,England,2864.1474685668945,178.57065255641933,5.536321787039438,1879.7914769011315,high
52.34153423436169,1.6633687566668527,IP18,England,8257.576843775809,111.972446487636,6.67226272897174,1872.21993721476,high
52.88833780067567,-2.2902742506462244,ST21,England,9104.769780635834,39.58092010150251,122.94498026004085,1870.0088426410475,high
50.74773024597172,-3.1080359256470507,EX24,England,8794.946603059769,94.42710655281391,96.57095950006476,1850.267060670796,high
53.40367889404297,-2.2299036979675293,M20,England,4539.390533447266,2956.4874064127603,34.48876190185547,1793.1922666760267,high
52.65097140247515,-1.8304332149493228,WS14,England,9500.807183742523,125.40683767954683,99.51642641539526,1792.0582610216893,high
54.94412632341738,-1.4321366956940402,NE36,England,7964.924825668335,1217.7395133089137,35.23000950283475,1790.7262544443656,high
52.190660573818064,-2.069264473976991,WR7,England,7105.466885566711,59.7201756131712,51.986118971915154,1788.7635259855676,high
52.580517292022705,-0.32692787423729897,PE3,England,2038.832540512085,583.6074230670929,18.1200110912323,1771.602094938503,high
51.3484317223231,-0.6616938854257266,GU18,England,13691.529899597168,858.9847790002823,59.73082062403361,1768.5386642374,high
52.13982909697073,-2.1844085927362795,WR5,England,7222.306538581848,132.3466027751381,31.28383625260106,1759.8256086338451,high
51.48702621459961,-0.1677308827638626,SW3,England,12425.66845703125,11623.6376953125,10.476386070251465,1739.9466334357248,high
51.222563463846846,-0.057928450032033854,RH9,England,6947.99813079834,186.47111806352933,97.68630257288615,1735.8956886498422,high
53.49698812014962,-0.3383051911245653,LN7,England,8107.983154535294,29.84860216832452,52.63012394325039,1719.539833059641,high
52.011844329460075,-0.15934441281178358,SG7,England,18907.401452958584,177.87822277528718,82.08087462041215,1695.79093561706,high
51.39673789796375,-0.45464242841043173,TW17,England,14319.348991394043,1089.1234541877868,11.638822084003024,1690.9986630364733,high
51.81612441761423,0.1463164326358229,CM21,England,19115.41094350815,921.5608928341263,63.53661881300507,1677.3377299999415,high
51.3570678784297,-0.6997375715619478,GU19,England,14478.287015914917,709.0616804712857,95.30583841372759,1672.4354181805713,high
53.26602008484017,-0.37982014059703373,LN3,England,8360.570942163467,164.32001871940605,15.711860409316413,1667.5894620651618,high
51.58213084084647,-0.5032665541484242,UB9,England,8497.937499046326,356.21812644458953,54.487835490514364,1661.4619725768157,high
50.5223068338452,-4.987177499259962,PL28,England,6416.250200584531,87.96151610149987,40.15652038934265,1644.2625630526188,high
51.10568679955626,-1.5010253103476319,SO20,England,8804.749404788017,95.6991689084047,69.35525215650092,1642.6361881617017,high
50.80879099950977,-4.216379458792137,EX21,England,10041.769612312317,34.79958550708392,144.57803788227767,1620.531104402904,high
51.40883081299918,-2.637220670069967,BS41,England,9703.734301567078,483.1228959248179,114.20526032788412,1605.6705094948643,high
53.36893812815349,-1.3553843915462493,S13,England,5872.13410949707,965.7985982259115,56.10676523844402,1604.8679788764457,high
52.60062754494803,1.2332365317004068,NR4,England,4141.502687454224,333.72429864065987,23.904082196099417,1599.6609201942542,high
53.46017074584961,-2.285713275273641,M16,England,5117.947692871094,3337.2115071614585,31.02477200826009,1590.4812804824855,high
50.639630125752134,-4.658520976877781,PL32,England,6637.380530595779,75.21265322470823,218.22904278741305,1589.4824699847395,high
53.2992728854381,-1.6732106831898863,S32,England,6550.488465964794,76.23859672038726,270.0384504880722,1574.9970484804833,high
53.27292222968926,0.1513789905198677,LN13,England,8913.37320804596,41.130773625722064,26.419825359896386,1564.1665253525769,high
51.63975948757596,-0.387812966770596,WD19,England,20528.374633789062,3824.181567382813,74.6341957092285,1561.8869283116699,high
54.71010332158003,-1.3648061218400482,TS28,England,5601.160954475403,282.3116386648208,126.19390219733828,1556.2845043820782,high
52.51009778668165,-2.96138011838678,SY9,England,4303.414099097252,51.96734351618928,231.7280865793789,1551.7911700388945,high
51.179958485497366,-0.024420320654581128,RH7,England,7934.291251182556,208.06120133241015,63.48443583700392,1520.1105704561053,high
52.962278101802646,-2.058439271044887,ST11,England,11228.680691242218,245.74414828353457,202.30391921498418,1516.295677842134,high
51.65295631544931,-0.6308518388644367,HP7,England,10713.801393985748,376.9264846079203,135.31411813878688,1516.1752026800366,high
53.175441334388154,0.08556711676696471,PE23,England,9203.350757479668,54.83558487619214,34.6628273619824,1514.883042860143,high
52.31010968198866,-2.568282918094204,WR15,England,8398.266217708588,113.38135205918222,104.34650756373942,1513.4076094420166,high
51.703406899836324,-0.464365441102298,WD4,England,21264.234488248825,553.3599477975141,111.26480835259906,1507.837021723912,high
50.68030991175819,-3.4553182407504037,EX3,England,10804.195269107819,545.1339304335534,11.759977639164953,1506.1741846270593,high
51.90003105435988,-1.238189255764994,OX25,England,11451.092903614044,143.6468023872712,94.07809542135826,1505.2711688820448,high
53.60229804182122,-0.34045145225053997,DN39,England,3649.980395793915,45.55264837417595,30.884920983431485,1504.3916417544597,high
51.080599494207476,-1.3568655808766683,SO22,England,9626.177156209946,306.83984857513786,95.77276034582228,1502.4655961863086,high
51.298919861441036,-0.4980898996920677,GU23,England,16414.386454582214,318.992869238302,32.13223448956634,1475.169362376043,high
50.73268449121471,-2.9724245589315648,DT7,England,7754.973309144378,169.77628338863914,114.23603532735845,1474.5376346448893,high
52.940940715041066,0.8855065023966853,NR23,England,3346.518253311515,43.2799970834762,16.976754152929278,1452.5544557212095,high
51.66835607498411,-0.18273431312824998,EN4,England,22116.310110569,1022.9662372044154,108.07771097213504,1449.7445477886317,high
54.90942363101969,-1.8074702293188287,NE17,England,9892.761917591095,447.6910653991437,129.9018560001459,1441.76117031967,high
50.26385636348573,-5.049176538156138,TR1,England,7340.02079808712,377.5683618456361,55.6490633026002,1437.3256275717135,high
54.514696772893274,-3.550765070319176,CA24,England,3112.4919822216034,285.9468719045321,68.26299012502035,1413.6582600477616,high
50.97665340175406,-2.7960462648443314,TA12,England,8206.686910629272,126.5360872954653,25.09357547746067,1393.3759292302752,high
51.80426104491924,-0.22235628451136025,AL8,England,23291.87105035782,1373.057934656907,88.61561838496814,1376.5746826727102,high
52.076073224218945,-1.7639946306341618,GL55,England,10391.929237365723,88.83782470075136,133.9104289247573,1375.0093629026824,high
51.27514663413919,-0.4270808173407038,KT24,England,17620.29145050049,503.11838152891755,75.13712110814421,1374.211094522629,high
51.76774729622734,-0.004444287757440987,EN11,England,23342.95240831375,953.5819040987226,39.927580187055796,1373.5623257570685,high
55.138384780174206,-2.2466343032673044,NE48,England,4799.878076709807,19.045040007531536,178.50640482568176,1363.7846410646987,high
55.18835287094116,-1.5131633520126342,NE64,England,4821.3215618133545,1210.4885105133058,8.001149207353592,1357.719022901674,high
51.11830441931374,-2.4494315627675793,BA10,England,8437.231546640396,122.6686002903005,116.41444621412164,1355.3023805010162,high
53.419424533843994,-2.4204214215278625,M31,England,7719.22700214386,1018.3523707588513,20.83853316307068,1347.1556150780236,high
53.56038157465403,-0.38538732436448825,DN38,England,4086.671510219574,58.584477711147194,54.038888197843754,1343.6362541664066,high
51.417171001434326,-0.4238951187580824,TW16,England,18025.39208984375,2998.49649810791,12.542155385017395,1343.3272285734727,high
54.08859225984043,-1.4006966290201284,YO51,England,10245.109982609749,165.1085866579857,32.87017867987282,1340.834800535812,high
55.563925323511036,-2.0644670622627954,NE71,England,4908.558215022087,33.16895665223299,107.32735936256918,1333.589154543733,high
53.4394891526964,-2.859651578797234,L28,England,5893.677364349365,1664.486587524414,32.373153368631996,1330.5784343466044,high
52.456246392623235,0.0400242022442258,PE16,England,11765.086706340313,161.40236078683594,1.6509171616412015,1296.4630334411406,high
51.829419341352256,-0.19928352544256658,AL6,England,24737.143529176712,392.87096402104254,104.81032840631626,1296.148035935623,high
54.489393411253495,-3.585996248222217,CA27,England,3404.456879377365,100.96472592735121,56.99918672369902,1292.4234777808988,high
51.44466917299306,-1.4924304704697122,RG17,England,17758.320950984955,98.02917809548562,152.2529225529841,1286.4955005069248,high
54.9869778073341,-2.022154186718749,NE45,England,5101.945538878441,69.13489575296845,105.40201095840078,1283.039959975544,high
53.22362570662571,-0.10517145406348913,LN9,England,10938.299044370651,32.61526197771705,63.62889661757115,1274.6040260414338,high
50.34009808045227,-3.6066603439629144,TQ6,England,12849.672285616398,107.76598068366509,95.74693190326875,1266.4136203859136,high
50.997683122195895,-2.4132309924483923,BA8,England,9077.567350804806,165.6199576388913,90.19438128887661,1259.6987230269558,high
51.36480861925612,-1.239908230231673,RG19,England,18173.165393471718,265.2172411596074,93.05927454911026,1257.1282715672025,high
50.71400864919027,-1.1125467121601105,PO34,England,2077.3977393209934,575.865837958124,26.683836460113525,1251.0844460866192,high
50.74457550048828,-1.8300066068768501,BH7,England,5920.178461074829,2099.2362830638885,22.156901463866234,1245.9083874746677,high
54.195805299849745,-3.1866806731337594,LA16,England,3536.7119906954467,375.44760096900995,104.73014387670194,1244.0933871844054,high
52.458331183991945,1.4255501204680021,NR35,England,12460.399475693703,101.43615566341757,27.849409712142343,1240.7306868577984,high
52.56487857381503,-2.591847141856949,TF13,England,5419.3316469192505,41.173465862870216,156.78533901276413,1232.25527335945,high
